"Wall Time","DS8-phase2 - _step","DS8-phase2 - _step__MIN","DS8-phase2 - _step__MAX","DS8-phase2 - Log ZCSMC","DS8-phase2 - Log ZCSMC__MIN","DS8-phase2 - Log ZCSMC__MAX","DS8-phase1 - _step","DS8-phase1 - _step__MIN","DS8-phase1 - _step__MAX","DS8-phase1 - Log ZCSMC","DS8-phase1 - Log ZCSMC__MIN","DS8-phase1 - Log ZCSMC__MAX","DS6-phase2 - _step","DS6-phase2 - _step__MIN","DS6-phase2 - _step__MAX","DS6-phase2 - Log ZCSMC","DS6-phase2 - Log ZCSMC__MIN","DS6-phase2 - Log ZCSMC__MAX","DS6-phase1 - _step","DS6-phase1 - _step__MIN","DS6-phase1 - _step__MAX","DS6-phase1 - Log ZCSMC","DS6-phase1 - Log ZCSMC__MIN","DS6-phase1 - Log ZCSMC__MAX","DS5-phase2 - _step","DS5-phase2 - _step__MIN","DS5-phase2 - _step__MAX","DS5-phase2 - Log ZCSMC","DS5-phase2 - Log ZCSMC__MIN","DS5-phase2 - Log ZCSMC__MAX","DS5-phase1 - _step","DS5-phase1 - _step__MIN","DS5-phase1 - _step__MAX","DS5-phase1 - Log ZCSMC","DS5-phase1 - Log ZCSMC__MIN","DS5-phase1 - Log ZCSMC__MAX","DS4-phase2 - _step","DS4-phase2 - _step__MIN","DS4-phase2 - _step__MAX","DS4-phase2 - Log ZCSMC","DS4-phase2 - Log ZCSMC__MIN","DS4-phase2 - Log ZCSMC__MAX","DS4-phase1 - _step","DS4-phase1 - _step__MIN","DS4-phase1 - _step__MAX","DS4-phase1 - Log ZCSMC","DS4-phase1 - Log ZCSMC__MIN","DS4-phase1 - Log ZCSMC__MAX","DS3-phase2 - _step","DS3-phase2 - _step__MIN","DS3-phase2 - _step__MAX","DS3-phase2 - Log ZCSMC","DS3-phase2 - Log ZCSMC__MIN","DS3-phase2 - Log ZCSMC__MAX","DS3-phase1 - _step","DS3-phase1 - _step__MIN","DS3-phase1 - _step__MAX","DS3-phase1 - Log ZCSMC","DS3-phase1 - Log ZCSMC__MIN","DS3-phase1 - Log ZCSMC__MAX"
"1727053790.8604074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","-32534.75390625","-32534.75390625","-32534.75390625","","","","","",""
"1727053795.4076717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","16","16","-32523.814453125","-32523.814453125","-32523.814453125","","","","","",""
"1727053799.8632884","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","17","17","-32528.384765625","-32528.384765625","-32528.384765625","","","","","",""
"1727053804.3326006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","18","18","-32547.017578125","-32547.017578125","-32547.017578125","","","","","",""
"1727053809.1741452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","19","19","-32554.44140625","-32554.44140625","-32554.44140625","","","","","",""
"1727053813.6540008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","-32531.330078125","-32531.330078125","-32531.330078125","","","","","",""
"1727053818.148458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","21","21","-32566.875","-32566.875","-32566.875","","","","","",""
"1727053822.6136985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","22","22","-32535.99609375","-32535.99609375","-32535.99609375","","","","","",""
"1727053827.4718106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","23","23","-32534.12890625","-32534.12890625","-32534.12890625","","","","","",""
"1727053831.9206889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","24","24","-32570.98046875","-32570.98046875","-32570.98046875","","","","","",""
"1727053836.2991822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","25","25","-32536.83984375","-32536.83984375","-32536.83984375","","","","","",""
"1727053840.7857873","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","26","26","-32538.6328125","-32538.6328125","-32538.6328125","","","","","",""
"1727053845.7519505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","27","27","-32578.4765625","-32578.4765625","-32578.4765625","","","","","",""
"1727053850.3720903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","28","28","-32531.939453125","-32531.939453125","-32531.939453125","","","","","",""
"1727053855.162839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","29","29","-32540.89453125","-32540.89453125","-32540.89453125","","","","","",""
"1727053859.695837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","30","30","-32526.375","-32526.375","-32526.375","","","","","",""
"1727053864.6811976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","31","31","-32581.27734375","-32581.27734375","-32581.27734375","","","","","",""
"1727053869.2124498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","32","32","-32561.8515625","-32561.8515625","-32561.8515625","","","","","",""
"1727053873.7163885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","33","33","-32562.15625","-32562.15625","-32562.15625","","","","","",""
"1727053878.375529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","34","34","-32621.42578125","-32621.42578125","-32621.42578125","","","","","",""
"1727053883.3568487","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","35","35","-32579.51953125","-32579.51953125","-32579.51953125","","","","","",""
"1727053887.8718796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","36","36","-32588.44921875","-32588.44921875","-32588.44921875","","","","","",""
"1727053892.3728976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","37","37","-32614.10546875","-32614.10546875","-32614.10546875","","","","","",""
"1727053896.8732383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","38","38","-32558.94140625","-32558.94140625","-32558.94140625","","","","","",""
"1727053902.0049827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","39","39","-32576.97265625","-32576.97265625","-32576.97265625","","","","","",""
"1727053906.5758631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","40","-32583.69921875","-32583.69921875","-32583.69921875","","","","","",""
"1727053911.1996686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","41","41","-32629.015625","-32629.015625","-32629.015625","","","","","",""
"1727053915.8138602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","42","42","-32582.552734375","-32582.552734375","-32582.552734375","","","","","",""
"1727053921.0299819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","43","43","-32625.59765625","-32625.59765625","-32625.59765625","","","","","",""
"1727053925.6469119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","44","44","-32554.6640625","-32554.6640625","-32554.6640625","","","","","",""
"1727053930.269182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","-32600.943359375","-32600.943359375","-32600.943359375","","","","","",""
"1727053934.8796558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","-32549.60546875","-32549.60546875","-32549.60546875","","","","","",""
"1727053939.971963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","-32542.36328125","-32542.36328125","-32542.36328125","","","","","",""
"1727053944.7533627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","-32548.248046875","-32548.248046875","-32548.248046875","","","","","",""
"1727053949.2738624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","-32533.666015625","-32533.666015625","-32533.666015625","","","","","",""
"1727053953.7370362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","-32550.1796875","-32550.1796875","-32550.1796875","","","","","",""
"1727053958.4948957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","51","51","-32556.37890625","-32556.37890625","-32556.37890625","","","","","",""
"1727053962.971584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","52","52","-32590.91015625","-32590.91015625","-32590.91015625","","","","","",""
"1727053967.6826007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","53","53","-32536.91796875","-32536.91796875","-32536.91796875","","","","","",""
"1727053972.3059626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","54","54","-32528.70703125","-32528.70703125","-32528.70703125","","","","","",""
"1727053977.3930116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","55","55","-32541.7578125","-32541.7578125","-32541.7578125","","","","","",""
"1727053981.9986978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","56","56","-32545.7109375","-32545.7109375","-32545.7109375","","","","","",""
"1727053986.6078837","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","-32536.8359375","-32536.8359375","-32536.8359375","","","","","",""
"1727053991.356886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","58","58","-32552.84765625","-32552.84765625","-32552.84765625","","","","","",""
"1727053996.4323702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","59","59","-32556.23046875","-32556.23046875","-32556.23046875","","","","","",""
"1727054001.0354865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","60","60","-32575.787109375","-32575.787109375","-32575.787109375","","","","","",""
"1727054005.5920572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","61","61","-32509.16796875","-32509.16796875","-32509.16796875","","","","","",""
"1727054010.3361554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","62","62","-32567.953125","-32567.953125","-32567.953125","","","","","",""
"1727054015.418665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","63","63","-32520.193359375","-32520.193359375","-32520.193359375","","","","","",""
"1727054020.0233707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","64","64","-32541.740234375","-32541.740234375","-32541.740234375","","","","","",""
"1727054024.6040592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","65","65","-32554.40234375","-32554.40234375","-32554.40234375","","","","","",""
"1727054029.1531897","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","66","66","-32524.802734375","-32524.802734375","-32524.802734375","","","","","",""
"1727054034.2493901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","67","67","-32546.732421875","-32546.732421875","-32546.732421875","","","","","",""
"1727054038.7528887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","68","68","-32517.203125","-32517.203125","-32517.203125","","","","","",""
"1727054043.249007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","69","69","-32533.37109375","-32533.37109375","-32533.37109375","","","","","",""
"1727054047.7501497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","-32549.125","-32549.125","-32549.125","","","","","",""
"1727054052.885373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","71","71","-32560.234375","-32560.234375","-32560.234375","","","","","",""
"1727054057.4086132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","72","72","-32531.806640625","-32531.806640625","-32531.806640625","","","","","",""
"1727054061.915989","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","73","73","-32528.794921875","-32528.794921875","-32528.794921875","","","","","",""
